kind,N,threshold,trial,ms
descending,88800,30,2,1
descending,88800,30,3,1
descending,88800,30,4,2
descending,88800,30,5,1
descending,88800,30,6,2
descending,88800,30,7,1
descending,88800,50,1,3
descending,88800,50,2,4
descending,88800,50,3,3
descending,88800,50,4,2
descending,88800,50,5,2
descending,88800,50,6,2
descending,88800,50,7,4
descending,88900,5,1,1
descending,88900,5,2,1
descending,88900,5,3,1
descending,88900,5,4,1
descending,88900,5,5,1
descending,88900,5,6,1
descending,88900,5,7,1
descending,88900,10,1,1
descending,88900,10,2,1
descending,88900,10,3,1
descending,88900,10,4,1
descending,88900,10,5,1
descending,88900,10,6,1
descending,88900,10,7,1
descending,88900,20,1,1
descending,88900,20,2,1
descending,88900,20,3,1
descending,88900,20,4,1
descending,88900,20,5,1
descending,88900,20,6,1
descending,88900,20,7,1
descending,88900,30,1,1
descending,88900,30,2,1
descending,88900,30,3,1
descending,88900,30,4,1
descending,88900,30,5,1
descending,88900,30,6,1
descending,88900,30,7,1
descending,88900,50,1,1
descending,88900,50,2,1
descending,88900,50,3,1
descending,88900,50,4,1
descending,88900,50,5,1
descending,88900,50,6,1
descending,88900,50,7,1
descending,89000,5,1,1
descending,89000,5,2,1
descending,89000,5,3,1
descending,89000,5,4,1
descending,89000,5,5,1
descending,89000,5,6,1
descending,89000,5,7,1
descending,89000,10,1,1
descending,89000,10,2,1
descending,89000,10,3,1
descending,89000,10,4,1
descending,89000,10,5,1
descending,89000,10,6,1
descending,89000,10,7,1
descending,89000,20,1,1
descending,89000,20,2,1
descending,89000,20,3,1
descending,89000,20,4,1
descending,89000,20,5,1
descending,89000,20,6,1
descending,89000,20,7,1
descending,89000,30,1,1
descending,89000,30,2,1
descending,89000,30,3,1
descending,89000,30,4,1
descending,89000,30,5,1
descending,89000,30,6,1
descending,89000,30,7,1
descending,89000,50,1,2
descending,89000,50,2,1
descending,89000,50,3,1
descending,89000,50,4,2
descending,89000,50,5,1
descending,89000,50,6,2
descending,89000,50,7,2
descending,89100,5,1,1
descending,89100,5,2,1
descending,89100,5,3,1
descending,89100,5,4,1
descending,89100,5,5,1
descending,89100,5,6,1
descending,89100,5,7,1
descending,89100,10,1,1
descending,89100,10,2,1
descending,89100,10,3,1
descending,89100,10,4,1
descending,89100,10,5,1
descending,89100,10,6,1
descending,89100,10,7,1
descending,89100,20,1,1
descending,89100,20,2,1
descending,89100,20,3,1
descending,89100,20,4,1
descending,89100,20,5,1
descending,89100,20,6,1
descending,89100,20,7,1
descending,89100,30,1,1
descending,89100,30,2,1
descending,89100,30,3,1
descending,89100,30,4,1
descending,89100,30,5,1
descending,89100,30,6,1
descending,89100,30,7,1
descending,89100,50,1,1
descending,89100,50,2,1
descending,89100,50,3,1
descending,89100,50,4,1
descending,89100,50,5,1
descending,89100,50,6,1
descending,89100,50,7,1
descending,89200,5,1,1
descending,89200,5,2,1
descending,89200,5,3,1
descending,89200,5,4,1
descending,89200,5,5,1
descending,89200,5,6,1
descending,89200,5,7,1
descending,89200,10,1,1
descending,89200,10,2,1
descending,89200,10,3,1
descending,89200,10,4,1
descending,89200,10,5,1
descending,89200,10,6,1
descending,89200,10,7,1
descending,89200,20,1,1
descending,89200,20,2,1
descending,89200,20,3,1
descending,89200,20,4,1
descending,89200,20,5,1
descending,89200,20,6,1
descending,89200,20,7,1
descending,89200,30,1,1
descending,89200,30,2,1
descending,89200,30,3,1
descending,89200,30,4,1
descending,89200,30,5,1
descending,89200,30,6,1
descending,89200,30,7,1
descending,89200,50,1,2
descending,89200,50,2,1
descending,89200,50,3,1
descending,89200,50,4,1
descending,89200,50,5,1
descending,89200,50,6,1
descending,89200,50,7,1
descending,89300,5,1,1
descending,89300,5,2,1
descending,89300,5,3,1
descending,89300,5,4,1
descending,89300,5,5,1
descending,89300,5,6,1
descending,89300,5,7,1
descending,89300,10,1,1
descending,89300,10,2,1
descending,89300,10,3,1
descending,89300,10,4,1
descending,89300,10,5,1
descending,89300,10,6,1
descending,89300,10,7,1
descending,89300,20,1,1
descending,89300,20,2,1
descending,89300,20,3,1
descending,89300,20,4,1
descending,89300,20,5,1
descending,89300,20,6,1
descending,89300,20,7,1
descending,89300,30,1,1
descending,89300,30,2,1
descending,89300,30,3,1
descending,89300,30,4,1
descending,89300,30,5,1
descending,89300,30,6,1
descending,89300,30,7,1
descending,89300,50,1,2
descending,89300,50,2,1
descending,89300,50,3,1
descending,89300,50,4,1
descending,89300,50,5,1
descending,89300,50,6,1
descending,89300,50,7,1
descending,89400,5,1,1
descending,89400,5,2,1
descending,89400,5,3,1
descending,89400,5,4,1
descending,89400,5,5,1
descending,89400,5,6,1
descending,89400,5,7,1
descending,89400,10,1,1
descending,89400,10,2,1
descending,89400,10,3,1
descending,89400,10,4,1
descending,89400,10,5,1
descending,89400,10,6,1
descending,89400,10,7,1
descending,89400,20,1,1
descending,89400,20,2,1
descending,89400,20,3,1
descending,89400,20,4,1
descending,89400,20,5,1
descending,89400,20,6,1
descending,89400,20,7,1
descending,89400,30,1,1
descending,89400,30,2,1
descending,89400,30,3,1
descending,89400,30,4,1
descending,89400,30,5,2
descending,89400,30,6,1
descending,89400,30,7,1
descending,89400,50,1,1
descending,89400,50,2,1
descending,89400,50,3,1
descending,89400,50,4,2
descending,89400,50,5,2
descending,89400,50,6,2
descending,89400,50,7,2
descending,89500,5,1,1
descending,89500,5,2,1
descending,89500,5,3,1
descending,89500,5,4,1
descending,89500,5,5,1
descending,89500,5,6,1
descending,89500,5,7,1
descending,89500,10,1,1
descending,89500,10,2,1
descending,89500,10,3,1
descending,89500,10,4,1
descending,89500,10,5,1
descending,89500,10,6,1
descending,89500,10,7,1
descending,89500,20,1,1
descending,89500,20,2,1
descending,89500,20,3,1
descending,89500,20,4,1
descending,89500,20,5,1
descending,89500,20,6,1
descending,89500,20,7,1
descending,89500,30,1,1
descending,89500,30,2,1
descending,89500,30,3,1
descending,89500,30,4,1
descending,89500,30,5,1
descending,89500,30,6,1
descending,89500,30,7,1
descending,89500,50,1,1
descending,89500,50,2,1
descending,89500,50,3,1
descending,89500,50,4,1
descending,89500,50,5,1
descending,89500,50,6,1
descending,89500,50,7,1
descending,89600,5,1,1
descending,89600,5,2,1
descending,89600,5,3,1
descending,89600,5,4,1
descending,89600,5,5,1
descending,89600,5,6,1
descending,89600,5,7,1
descending,89600,10,1,1
descending,89600,10,2,1
descending,89600,10,3,1
descending,89600,10,4,1
descending,89600,10,5,1
descending,89600,10,6,1
descending,89600,10,7,1
descending,89600,20,1,1
descending,89600,20,2,1
descending,89600,20,3,1
descending,89600,20,4,1
descending,89600,20,5,1
descending,89600,20,6,1
descending,89600,20,7,1
descending,89600,30,1,1
descending,89600,30,2,1
descending,89600,30,3,1
descending,89600,30,4,1
descending,89600,30,5,1
descending,89600,30,6,1
descending,89600,30,7,1
descending,89600,50,1,1
descending,89600,50,2,2
descending,89600,50,3,2
descending,89600,50,4,1
descending,89600,50,5,1
descending,89600,50,6,1
descending,89600,50,7,2
descending,89700,5,1,1
descending,89700,5,2,1
descending,89700,5,3,1
descending,89700,5,4,1
descending,89700,5,5,1
descending,89700,5,6,1
descending,89700,5,7,1
descending,89700,10,1,1
descending,89700,10,2,1
descending,89700,10,3,1
descending,89700,10,4,1
descending,89700,10,5,1
descending,89700,10,6,1
descending,89700,10,7,1
descending,89700,20,1,1
descending,89700,20,2,1
descending,89700,20,3,1
descending,89700,20,4,1
descending,89700,20,5,1
descending,89700,20,6,1
descending,89700,20,7,1
descending,89700,30,1,1
descending,89700,30,2,1
descending,89700,30,3,1
descending,89700,30,4,1
descending,89700,30,5,2
descending,89700,30,6,2
descending,89700,30,7,2
descending,89700,50,1,2
descending,89700,50,2,2
descending,89700,50,3,2
descending,89700,50,4,2
descending,89700,50,5,2
descending,89700,50,6,2
descending,89700,50,7,2
descending,89800,5,1,1
descending,89800,5,2,1
descending,89800,5,3,1
descending,89800,5,4,1
descending,89800,5,5,1
descending,89800,5,6,1
descending,89800,5,7,1
descending,89800,10,1,1
descending,89800,10,2,1
descending,89800,10,3,2
descending,89800,10,4,1
descending,89800,10,5,1
descending,89800,10,6,1
descending,89800,10,7,1
descending,89800,20,1,1
descending,89800,20,2,1
descending,89800,20,3,1
descending,89800,20,4,1
descending,89800,20,5,1
descending,89800,20,6,1
descending,89800,20,7,1
descending,89800,30,1,1
descending,89800,30,2,1
descending,89800,30,3,1
descending,89800,30,4,1
descending,89800,30,5,1
descending,89800,30,6,1
descending,89800,30,7,1
descending,89800,50,1,2
descending,89800,50,2,1
descending,89800,50,3,2
descending,89800,50,4,1
descending,89800,50,5,2
descending,89800,50,6,1
descending,89800,50,7,2
descending,89900,5,1,1
descending,89900,5,2,1
descending,89900,5,3,1
descending,89900,5,4,1
descending,89900,5,5,1
descending,89900,5,6,1
descending,89900,5,7,1
descending,89900,10,1,1
descending,89900,10,2,1
descending,89900,10,3,1
descending,89900,10,4,1
descending,89900,10,5,1
descending,89900,10,6,1
descending,89900,10,7,1
descending,89900,20,1,1
descending,89900,20,2,1
descending,89900,20,3,1
descending,89900,20,4,1
descending,89900,20,5,1
descending,89900,20,6,1
descending,89900,20,7,1
descending,89900,30,1,1
descending,89900,30,2,1
descending,89900,30,3,1
descending,89900,30,4,2
descending,89900,30,5,2
descending,89900,30,6,1
descending,89900,30,7,1
descending,89900,50,1,1
descending,89900,50,2,1
descending,89900,50,3,1
descending,89900,50,4,1
descending,89900,50,5,2
descending,89900,50,6,1
descending,89900,50,7,2
descending,90000,5,1,1
descending,90000,5,2,1
descending,90000,5,3,1
descending,90000,5,4,1
descending,90000,5,5,1
descending,90000,5,6,1
descending,90000,5,7,1
descending,90000,10,1,1
descending,90000,10,2,1
descending,90000,10,3,1
descending,90000,10,4,1
descending,90000,10,5,1
descending,90000,10,6,1
descending,90000,10,7,1
descending,90000,20,1,1
descending,90000,20,2,1
descending,90000,20,3,1
descending,90000,20,4,1
descending,90000,20,5,1
descending,90000,20,6,1
descending,90000,20,7,1
descending,90000,30,1,1
descending,90000,30,2,1
descending,90000,30,3,1
descending,90000,30,4,1
descending,90000,30,5,1
descending,90000,30,6,1
descending,90000,30,7,1
descending,90000,50,1,2
descending,90000,50,2,1
descending,90000,50,3,2
descending,90000,50,4,2
descending,90000,50,5,2
descending,90000,50,6,1
descending,90000,50,7,2
descending,90100,5,1,1
descending,90100,5,2,1
descending,90100,5,3,1
descending,90100,5,4,1
descending,90100,5,5,1
descending,90100,5,6,1
descending,90100,5,7,1
descending,90100,10,1,1
descending,90100,10,2,1
descending,90100,10,3,1
descending,90100,10,4,1
descending,90100,10,5,1
descending,90100,10,6,1
descending,90100,10,7,1
descending,90100,20,1,1
descending,90100,20,2,1
descending,90100,20,3,1
descending,90100,20,4,1
descending,90100,20,5,1
descending,90100,20,6,1
descending,90100,20,7,1
descending,90100,30,1,1
descending,90100,30,2,1
descending,90100,30,3,1
descending,90100,30,4,1
descending,90100,30,5,1
descending,90100,30,6,1
descending,90100,30,7,1
descending,90100,50,1,2
descending,90100,50,2,2
descending,90100,50,3,1
descending,90100,50,4,2
descending,90100,50,5,1
descending,90100,50,6,2
descending,90100,50,7,2
descending,90200,5,1,1
descending,90200,5,2,1
descending,90200,5,3,1
descending,90200,5,4,1
descending,90200,5,5,1
descending,90200,5,6,1
descending,90200,5,7,1
descending,90200,10,1,1
descending,90200,10,2,1
descending,90200,10,3,1
descending,90200,10,4,1
descending,90200,10,5,1
descending,90200,10,6,1
descending,90200,10,7,1
descending,90200,20,1,1
descending,90200,20,2,1
descending,90200,20,3,1
descending,90200,20,4,1
descending,90200,20,5,1
descending,90200,20,6,1
descending,90200,20,7,1
descending,90200,30,1,1
descending,90200,30,2,1
descending,90200,30,3,1
descending,90200,30,4,1
descending,90200,30,5,1
descending,90200,30,6,1
descending,90200,30,7,1
descending,90200,50,1,2
descending,90200,50,2,2
descending,90200,50,3,1
descending,90200,50,4,1
descending,90200,50,5,2
descending,90200,50,6,2
descending,90200,50,7,2
descending,90300,5,1,1
descending,90300,5,2,1
descending,90300,5,3,1
descending,90300,5,4,1
descending,90300,5,5,1
descending,90300,5,6,1
descending,90300,5,7,1
descending,90300,10,1,1
descending,90300,10,2,1
descending,90300,10,3,1
descending,90300,10,4,1
descending,90300,10,5,1
descending,90300,10,6,1
descending,90300,10,7,1
descending,90300,20,1,1
descending,90300,20,2,1
descending,90300,20,3,1
descending,90300,20,4,1
descending,90300,20,5,1
descending,90300,20,6,1
descending,90300,20,7,1
descending,90300,30,1,1
descending,90300,30,2,1
descending,90300,30,3,1
descending,90300,30,4,1
descending,90300,30,5,1
descending,90300,30,6,1
descending,90300,30,7,1
descending,90300,50,1,2
descending,90300,50,2,1
descending,90300,50,3,2
descending,90300,50,4,2
descending,90300,50,5,2
descending,90300,50,6,2
descending,90300,50,7,2
descending,90400,5,1,1
descending,90400,5,2,1
descending,90400,5,3,1
descending,90400,5,4,1
descending,90400,5,5,1
descending,90400,5,6,1
descending,90400,5,7,2
descending,90400,10,1,1
descending,90400,10,2,1
descending,90400,10,3,1
descending,90400,10,4,1
descending,90400,10,5,1
descending,90400,10,6,1
descending,90400,10,7,1
descending,90400,20,1,1
descending,90400,20,2,1
descending,90400,20,3,2
descending,90400,20,4,2
descending,90400,20,5,2
descending,90400,20,6,2
descending,90400,20,7,1
descending,90400,30,1,1
descending,90400,30,2,1
descending,90400,30,3,1
descending,90400,30,4,1
descending,90400,30,5,1
descending,90400,30,6,1
descending,90400,30,7,1
descending,90400,50,1,2
descending,90400,50,2,2
descending,90400,50,3,2
descending,90400,50,4,2
descending,90400,50,5,2
descending,90400,50,6,1
descending,90400,50,7,2
descending,90500,5,1,1
descending,90500,5,2,1
descending,90500,5,3,1
descending,90500,5,4,1
descending,90500,5,5,1
descending,90500,5,6,1
descending,90500,5,7,1
descending,90500,10,1,1
descending,90500,10,2,1
descending,90500,10,3,1
descending,90500,10,4,1
descending,90500,10,5,1
descending,90500,10,6,1
descending,90500,10,7,1
descending,90500,20,1,1
descending,90500,20,2,1
descending,90500,20,3,1
descending,90500,20,4,1
descending,90500,20,5,1
descending,90500,20,6,1
descending,90500,20,7,1
descending,90500,30,1,1
descending,90500,30,2,1
descending,90500,30,3,1
descending,90500,30,4,1
descending,90500,30,5,1
descending,90500,30,6,1
descending,90500,30,7,1
descending,90500,50,1,2
descending,90500,50,2,1
descending,90500,50,3,2
descending,90500,50,4,2
descending,90500,50,5,2
descending,90500,50,6,2
descending,90500,50,7,2
descending,90600,5,1,1
descending,90600,5,2,1
descending,90600,5,3,1
descending,90600,5,4,1
descending,90600,5,5,1
descending,90600,5,6,1
descending,90600,5,7,1
descending,90600,10,1,1
descending,90600,10,2,1
descending,90600,10,3,1
descending,90600,10,4,1
descending,90600,10,5,1
descending,90600,10,6,1
descending,90600,10,7,1
descending,90600,20,1,1
descending,90600,20,2,1
descending,90600,20,3,1
descending,90600,20,4,1
descending,90600,20,5,1
descending,90600,20,6,1
descending,90600,20,7,1
descending,90600,30,1,1
descending,90600,30,2,1
descending,90600,30,3,1
descending,90600,30,4,1
descending,90600,30,5,1
descending,90600,30,6,1
descending,90600,30,7,1
descending,90600,50,1,2
descending,90600,50,2,2
descending,90600,50,3,2
descending,90600,50,4,1
descending,90600,50,5,2
descending,90600,50,6,2
descending,90600,50,7,2
descending,90700,5,1,1
descending,90700,5,2,1
descending,90700,5,3,1
descending,90700,5,4,1
descending,90700,5,5,1
descending,90700,5,6,1
descending,90700,5,7,1
descending,90700,10,1,1
descending,90700,10,2,1
descending,90700,10,3,2
descending,90700,10,4,1
descending,90700,10,5,1
descending,90700,10,6,1
descending,90700,10,7,1
descending,90700,20,1,1
descending,90700,20,2,2
descending,90700,20,3,3
descending,90700,20,4,2
descending,90700,20,5,2
descending,90700,20,6,1
descending,90700,20,7,1
descending,90700,30,1,1
descending,90700,30,2,1
descending,90700,30,3,1
descending,90700,30,4,1
descending,90700,30,5,1
descending,90700,30,6,1
descending,90700,30,7,1
descending,90700,50,1,2
descending,90700,50,2,2
descending,90700,50,3,2
descending,90700,50,4,2
descending,90700,50,5,2
descending,90700,50,6,2
descending,90700,50,7,2
descending,90800,5,1,1
descending,90800,5,2,1
descending,90800,5,3,2
descending,90800,5,4,2
descending,90800,5,5,2
descending,90800,5,6,3
descending,90800,5,7,4
descending,90800,10,1,2
descending,90800,10,2,2
descending,90800,10,3,2
descending,90800,10,4,2
descending,90800,10,5,2
descending,90800,10,6,1
descending,90800,10,7,2
descending,90800,20,1,2
descending,90800,20,2,1
descending,90800,20,3,1
descending,90800,20,4,1
descending,90800,20,5,1
descending,90800,20,6,1
descending,90800,20,7,2
descending,90800,30,1,3
descending,90800,30,2,2
descending,90800,30,3,1
descending,90800,30,4,1
descending,90800,30,5,1
descending,90800,30,6,1
descending,90800,30,7,1
descending,90800,50,1,1
descending,90800,50,2,2
descending,90800,50,3,2
descending,90800,50,4,2
descending,90800,50,5,2
descending,90800,50,6,2
descending,90800,50,7,2
descending,90900,5,1,1
descending,90900,5,2,1
descending,90900,5,3,1
descending,90900,5,4,1
descending,90900,5,5,1
descending,90900,5,6,1
descending,90900,5,7,1
descending,90900,10,1,1
descending,90900,10,2,1
descending,90900,10,3,1
descending,90900,10,4,1
descending,90900,10,5,1
descending,90900,10,6,1
